start	end	start_prox	end_prox	chrom	start_orig	end_orig	value	mid	absmid
239565	241864.0	1800000.0	1800000.0	chr8	2039565	2041864	0.0174365	240714.5	240714.5
241864	243236.0	1800000.0	1800000.0	chr8	2041864	2043236	0.308091	242550.0	242550.0
243236	243270.0	1800000.0	1800000.0	chr8	2043236	2043270	4.20215e-16	243253.0	243253.0
243270	244822.0	1800000.0	1800000.0	chr8	2043270	2044822	0.000200165	244046.0	244046.0
244822	245322.0	1800000.0	1800000.0	chr8	2044822	2045322	0.434152	245072.0	245072.0
245322	246982.0	1800000.0	1800000.0	chr8	2045322	2046982	4.00842	246152.0	246152.0
246982	249879.0	1800000.0	1800000.0	chr8	2046982	2049879	0.434152	248430.5	248430.5
249879	251827.0	1800000.0	1800000.0	chr8	2049879	2051827	0.0875546	250853.0	250853.0
251827	252469.0	1800000.0	1800000.0	chr8	2051827	2052469	0.413922	252148.0	252148.0
252469	252508.0	1800000.0	1800000.0	chr8	2052469	2052508	0.0678024	252488.5	252488.5
252508	253126.0	1800000.0	1800000.0	chr8	2052508	2053126	2.95881	252817.0	252817.0
253126	253586.0	1800000.0	1800000.0	chr8	2053126	2053586	0.0678024	253356.0	253356.0
253586	253637.0	1800000.0	1800000.0	chr8	2053586	2053637	2.99672e-16	253611.5	253611.5
253637	253911.0	1800000.0	1800000.0	chr8	2053637	2053911	1.7248e-20	253774.0	253774.0
253911	254420.0	1800000.0	1800000.0	chr8	2053911	2054420	3.25418e-17	254165.5	254165.5
254420	256110.0	1800000.0	1800000.0	chr8	2054420	2056110	2.49533e-06	255265.0	255265.0
256110	256458.0	1800000.0	1800000.0	chr8	2056110	2056458	6.42761e-06	256284.0	256284.0
256458	257228.0	1800000.0	1800000.0	chr8	2056458	2057228	3.13246e-09	256843.0	256843.0
257228	257557.0	1800000.0	1800000.0	chr8	2057228	2057557	0.0909042	257392.5	257392.5
257557	257936.0	1800000.0	1800000.0	chr8	2057557	2057936	0.124942	257746.5	257746.5
257936	258475.0	1800000.0	1800000.0	chr8	2057936	2058475	8.41575	258205.5	258205.5
258475	259042.0	1800000.0	1800000.0	chr8	2058475	2059042	1.2374	258758.5	258758.5
259042	259988.0	1800000.0	1800000.0	chr8	2059042	2059988	0.124942	259515.0	259515.0
259988	260080.0	1800000.0	1800000.0	chr8	2059988	2060080	0.000686555	260034.0	260034.0
260080	260726.0	1800000.0	1800000.0	chr8	2060080	2060726	4.89724	260403.0	260403.0
260726	260867.0	1800000.0	1800000.0	chr8	2060726	2060867	0.00371129	260796.5	260796.5
260867	261639.0	1800000.0	1800000.0	chr8	2060867	2061639	0.271521	261253.0	261253.0
261639	262641.0	1800000.0	1800000.0	chr8	2061639	2062641	2.07272	262140.0	262140.0
262641	262890.0	1800000.0	1800000.0	chr8	2062641	2062890	5.43458e-22	262765.5	262765.5
262890	262903.0	1800000.0	1800000.0	chr8	2062890	2062903	1.7347e-08	262896.5	262896.5
262903	262978.0	1800000.0	1800000.0	chr8	2062903	2062978	0.0286554	262940.5	262940.5
262978	263095.0	1800000.0	1800000.0	chr8	2062978	2063095	2.73795e-06	263036.5	263036.5
263095	263566.0	1800000.0	1800000.0	chr8	2063095	2063566	10.4666	263330.5	263330.5
263566	265114.0	1800000.0	1800000.0	chr8	2063566	2065114	0.517721	264340.0	264340.0
265114	266076.0	1800000.0	1800000.0	chr8	2065114	2066076	22.4344	265595.0	265595.0
266076	266392.0	1800000.0	1800000.0	chr8	2066076	2066392	46.4329	266234.0	266234.0
266392	266999.0	1800000.0	1800000.0	chr8	2066392	2066999	117.145	266695.5	266695.5
266999	267186.0	1800000.0	1800000.0	chr8	2066999	2067186	3.31737	267092.5	267092.5
267186	267798.0	1800000.0	1800000.0	chr8	2067186	2067798	0.135218	267492.0	267492.0
267798	267934.0	1800000.0	1800000.0	chr8	2067798	2067934	0.0635187	267866.0	267866.0
267934	268104.0	1800000.0	1800000.0	chr8	2067934	2068104	6.69554	268019.0	268019.0
268104	268895.0	1800000.0	1800000.0	chr8	2068104	2068895	2.0373	268499.5	268499.5
268895	268941.0	1800000.0	1800000.0	chr8	2068895	2068941	4.42318e-05	268918.0	268918.0
268941	270228.0	1800000.0	1800000.0	chr8	2068941	2070228	3.76799e-05	269584.5	269584.5
270228	271004.0	1800000.0	1800000.0	chr8	2070228	2071004	2.88185e-06	270616.0	270616.0
271004	271214.0	1800000.0	1800000.0	chr8	2071004	2071214	1.3202e-06	271109.0	271109.0
271214	271884.0	1800000.0	1800000.0	chr8	2071214	2071884	1.53059	271549.0	271549.0
271884	272104.0	1800000.0	1800000.0	chr8	2071884	2072104	0.395713	271994.0	271994.0
272104	272246.0	1800000.0	1800000.0	chr8	2072104	2072246	0.491329	272175.0	272175.0
272246	272596.0	1800000.0	1800000.0	chr8	2072246	2072596	6.0778	272421.0	272421.0
272596	272671.0	1800000.0	1800000.0	chr8	2072596	2072671	1.74285	272633.5	272633.5
272671	273029.0	1800000.0	1800000.0	chr8	2072671	2073029	0.0026942	272850.0	272850.0
273029	273341.0	1800000.0	1800000.0	chr8	2073029	2073341	0.00138075	273185.0	273185.0
273341	275431.0	1800000.0	1800000.0	chr8	2073341	2075431	0.717927	274386.0	274386.0
275431	279073.0	1800000.0	1800000.0	chr8	2075431	2079073	0.132666	277252.0	277252.0
279073	279353.0	1800000.0	1800000.0	chr8	2079073	2079353	0.944861	279213.0	279213.0
279353	280029.0	1800000.0	1800000.0	chr8	2079353	2080029	0.349361	279691.0	279691.0
280029	281556.0	1800000.0	1800000.0	chr8	2080029	2081556	2.44322e-07	280792.5	280792.5
281556	281961.0	1800000.0	1800000.0	chr8	2081556	2081961	5.19772	281758.5	281758.5
281961	282552.0	1800000.0	1800000.0	chr8	2081961	2082552	4.54763e-07	282256.5	282256.5
282552	282636.0	1800000.0	1800000.0	chr8	2082552	2082636	0.000792012	282594.0	282594.0
282636	284819.0	1800000.0	1800000.0	chr8	2082636	2084819	0.00572326	283727.5	283727.5
284819	285065.0	1800000.0	1800000.0	chr8	2084819	2085065	0.218345	284942.0	284942.0
285065	285405.0	1800000.0	1800000.0	chr8	2085065	2085405	0.784041	285235.0	285235.0
285405	286680.0	1800000.0	1800000.0	chr8	2085405	2086680	3.6602	286042.5	286042.5
286680	286691.0	1800000.0	1800000.0	chr8	2086680	2086691	241.782	286685.5	286685.5
286691	286900.0	1800000.0	1800000.0	chr8	2086691	2086900	1.76596	286795.5	286795.5
286900	286999.0	1800000.0	1800000.0	chr8	2086900	2086999	9.2177e-14	286949.5	286949.5
286999	287248.0	1800000.0	1800000.0	chr8	2086999	2087248	0.547562	287123.5	287123.5
287248	287778.0	1800000.0	1800000.0	chr8	2087248	2087778	2.50372	287513.0	287513.0
287778	288699.0	1800000.0	1800000.0	chr8	2087778	2088699	0.0153508	288238.5	288238.5
288699	289458.0	1800000.0	1800000.0	chr8	2088699	2089458	0.00271686	289078.5	289078.5
289458	291768.0	1800000.0	1800000.0	chr8	2089458	2091768	0.159881	290613.0	290613.0
291768	292276.0	1800000.0	1800000.0	chr8	2091768	2092276	0.0555293	292022.0	292022.0
292276	292573.0	1800000.0	1800000.0	chr8	2092276	2092573	0.0230214	292424.5	292424.5
292573	292627.0	1800000.0	1800000.0	chr8	2092573	2092627	0.0649331	292600.0	292600.0
292627	293639.0	1800000.0	1800000.0	chr8	2092627	2093639	0.258255	293133.0	293133.0
293639	294209.0	1800000.0	1800000.0	chr8	2093639	2094209	5.57405e-14	293924.0	293924.0
294209	294243.0	1800000.0	1800000.0	chr8	2094209	2094243	7.94333e-13	294226.0	294226.0
294243	294511.0	1800000.0	1800000.0	chr8	2094243	2094511	0.427158	294377.0	294377.0
294511	295114.0	1800000.0	1800000.0	chr8	2094511	2095114	0.658472	294812.5	294812.5
295114	295515.0	1800000.0	1800000.0	chr8	2095114	2095515	5.45017	295314.5	295314.5
295515	295910.0	1800000.0	1800000.0	chr8	2095515	2095910	27.0578	295712.5	295712.5
295910	296001.0	1800000.0	1800000.0	chr8	2095910	2096001	0.068042	295955.5	295955.5
296001	296142.0	1800000.0	1800000.0	chr8	2096001	2096142	0.0181057	296071.5	296071.5
296142	296523.0	1800000.0	1800000.0	chr8	2096142	2096523	0.00829792	296332.5	296332.5
296523	297078.0	1800000.0	1800000.0	chr8	2096523	2097078	0.00102553	296800.5	296800.5
297078	297885.0	1800000.0	1800000.0	chr8	2097078	2097885	0.000257184	297481.5	297481.5
297885	298746.0	1800000.0	1800000.0	chr8	2097885	2098746	0.0494915	298315.5	298315.5
298746	298870.0	1800000.0	1800000.0	chr8	2098746	2098870	0.000103928	298808.0	298808.0
298870	299263.0	1800000.0	1800000.0	chr8	2098870	2099263	0.349519	299066.5	299066.5
299263	299932.0	1800000.0	1800000.0	chr8	2099263	2099932	1.4138	299597.5	299597.5
299932	300473.0	1800000.0	1800000.0	chr8	2099932	2100473	0.284644	300202.5	300202.5
300473	300690.0	1800000.0	1800000.0	chr8	2100473	2100690	3.50364	300581.5	300581.5
300690	300716.0	1800000.0	1800000.0	chr8	2100690	2100716	0.59024	300703.0	300703.0
300716	300728.0	1800000.0	1800000.0	chr8	2100716	2100728	34.5489	300722.0	300722.0
300728	300850.0	1800000.0	1800000.0	chr8	2100728	2100850	3.40145	300789.0	300789.0
300850	300860.0	1800000.0	1800000.0	chr8	2100850	2100860	131.073	300855.0	300855.0
300860	301278.0	1800000.0	1800000.0	chr8	2100860	2101278	0.741598	301069.0	301069.0
301278	301451.0	1800000.0	1800000.0	chr8	2101278	2101451	0.07374	301364.5	301364.5
301451	302729.0	1800000.0	1800000.0	chr8	2101451	2102729	0.00277055	302090.0	302090.0
302729	302806.0	1800000.0	1800000.0	chr8	2102729	2102806	1.38353	302767.5	302767.5
302806	304009.0	1800000.0	1800000.0	chr8	2102806	2104009	0.0100357	303407.5	303407.5
304009	306005.0	1800000.0	1800000.0	chr8	2104009	2106005	0.00117872	305007.0	305007.0
306005	306152.0	1800000.0	1800000.0	chr8	2106005	2106152	11.7313	306078.5	306078.5
306152	306222.0	1800000.0	1800000.0	chr8	2106152	2106222	0.00117872	306187.0	306187.0
306222	306778.0	1800000.0	1800000.0	chr8	2106222	2106778	0.00214117	306500.0	306500.0
306778	307540.0	1800000.0	1800000.0	chr8	2106778	2107540	7.34924e-16	307159.0	307159.0
307540	308778.0	1800000.0	1800000.0	chr8	2107540	2108778	1.63199e-13	308159.0	308159.0
308778	309299.0	1800000.0	1800000.0	chr8	2108778	2109299	1.61309e-09	309038.5	309038.5
309299	309507.0	1800000.0	1800000.0	chr8	2109299	2109507	4.85054e-08	309403.0	309403.0
309507	310369.0	1800000.0	1800000.0	chr8	2109507	2110369	0.00340721	309938.0	309938.0
310369	311200.0	1800000.0	1800000.0	chr8	2110369	2111200	0.0186347	310784.5	310784.5
311200	311213.0	1800000.0	1800000.0	chr8	2111200	2111213	0.0747355	311206.5	311206.5
311213	311693.0	1800000.0	1800000.0	chr8	2111213	2111693	2.31127	311453.0	311453.0
311693	311791.0	1800000.0	1800000.0	chr8	2111693	2111791	18.1881	311742.0	311742.0
311791	312203.0	1800000.0	1800000.0	chr8	2111791	2112203	18.3727	311997.0	311997.0
312203	312311.0	1800000.0	1800000.0	chr8	2112203	2112311	6.23846	312257.0	312257.0
312311	312362.0	1800000.0	1800000.0	chr8	2112311	2112362	53.3592	312336.5	312336.5
312362	312445.0	1800000.0	1800000.0	chr8	2112362	2112445	1.26052	312403.5	312403.5
312445	312521.0	1800000.0	1800000.0	chr8	2112445	2112521	0.0483087	312483.0	312483.0
312521	312620.0	1800000.0	1800000.0	chr8	2112521	2112620	21.1647	312570.5	312570.5
312620	312680.0	1800000.0	1800000.0	chr8	2112620	2112680	5.15509e-07	312650.0	312650.0
312680	313058.0	1800000.0	1800000.0	chr8	2112680	2113058	3.56199	312869.0	312869.0
313058	315366.0	1800000.0	1800000.0	chr8	2113058	2115366	0.119002	314212.0	314212.0
315366	315469.0	1800000.0	1800000.0	chr8	2115366	2115469	6.93886e-06	315417.5	315417.5
315469	316206.0	1800000.0	1800000.0	chr8	2115469	2116206	0.0324849	315837.5	315837.5
316206	316327.0	1800000.0	1800000.0	chr8	2116206	2116327	1.30201	316266.5	316266.5
316327	316858.0	1800000.0	1800000.0	chr8	2116327	2116858	3.98942	316592.5	316592.5
316858	317010.0	1800000.0	1800000.0	chr8	2116858	2117010	10.7702	316934.0	316934.0
317010	317303.0	1800000.0	1800000.0	chr8	2117010	2117303	1.86267	317156.5	317156.5
317303	317641.0	1800000.0	1800000.0	chr8	2117303	2117641	1.93424e-05	317472.0	317472.0
317641	318244.0	1800000.0	1800000.0	chr8	2117641	2118244	2.08865e-08	317942.5	317942.5
318244	319686.0	1800000.0	1800000.0	chr8	2118244	2119686	0.0629046	318965.0	318965.0
319686	324469.0	1800000.0	1800000.0	chr8	2119686	2124469	0.00583378	322077.5	322077.5
324469	327842.0	1800000.0	1800000.0	chr8	2124469	2127842	1.79201	326155.5	326155.5
327842	328716.0	1800000.0	1800000.0	chr8	2127842	2128716	0.742348	328279.0	328279.0
328716	329084.0	1800000.0	1800000.0	chr8	2128716	2129084	0.264681	328900.0	328900.0
329084	330827.0	1800000.0	1800000.0	chr8	2129084	2130827	4.13451e-05	329955.5	329955.5
330827	332302.0	1800000.0	1800000.0	chr8	2130827	2132302	5.50138e-11	331564.5	331564.5
332302	343215.0	1800000.0	1800000.0	chr8	2132302	2143215	0.0226159	337758.5	337758.5
343215	343260.0	1800000.0	1800000.0	chr8	2143215	2143260	0.00421512	343237.5	343237.5
343260	344560.0	1800000.0	1800000.0	chr8	2143260	2144560	0.00342676	343910.0	343910.0
344560	345257.0	1800000.0	1800000.0	chr8	2144560	2145257	0.00590358	344908.5	344908.5
345257	347323.0	1800000.0	1800000.0	chr8	2145257	2147323	0.000544397	346290.0	346290.0
347323	347517.0	1800000.0	1800000.0	chr8	2147323	2147517	0.000665812	347420.0	347420.0
347517	348345.0	1800000.0	1800000.0	chr8	2147517	2148345	0.0181139	347931.0	347931.0
348345	349324.0	1800000.0	1800000.0	chr8	2148345	2149324	0.227544	348834.5	348834.5
349324	349904.0	1800000.0	1800000.0	chr8	2149324	2149904	1.05468e-17	349614.0	349614.0
349904	354182.0	1800000.0	1800000.0	chr8	2149904	2154182	0.00675191	352043.0	352043.0
354182	355376.0	1800000.0	1800000.0	chr8	2154182	2155376	0.395008	354779.0	354779.0
355376	355449.0	1800000.0	1800000.0	chr8	2155376	2155449	17.9962	355412.5	355412.5
355449	355889.0	1800000.0	1800000.0	chr8	2155449	2155889	2.14383	355669.0	355669.0
355889	356045.0	1800000.0	1800000.0	chr8	2155889	2156045	0.176487	355967.0	355967.0
356045	356713.0	1800000.0	1800000.0	chr8	2156045	2156713	2.01755	356379.0	356379.0
356713	356796.0	1800000.0	1800000.0	chr8	2156713	2156796	0.52766	356754.5	356754.5
356796	357251.0	1800000.0	1800000.0	chr8	2156796	2157251	2.02634	357023.5	357023.5
357251	357691.0	1800000.0	1800000.0	chr8	2157251	2157691	0.176137	357471.0	357471.0
357691	358236.0	1800000.0	1800000.0	chr8	2157691	2158236	0.000565817	357963.5	357963.5
358236	358870.0	1800000.0	1800000.0	chr8	2158236	2158870	0.00609824	358553.0	358553.0
358870	359792.0	1800000.0	1800000.0	chr8	2158870	2159792	0.0101347	359331.0	359331.0
359792	360263.0	1800000.0	1800000.0	chr8	2159792	2160263	3.22789	360027.5	360027.5
360263	361451.0	1800000.0	1800000.0	chr8	2160263	2161451	0.00104823	360857.0	360857.0
361451	363905.0	1800000.0	1800000.0	chr8	2161451	2163905	0.430889	362678.0	362678.0
363905	364088.0	1800000.0	1800000.0	chr8	2163905	2164088	0.780296	363996.5	363996.5
364088	365618.0	1800000.0	1800000.0	chr8	2164088	2165618	0.0302684	364853.0	364853.0
365618	368654.0	1800000.0	1800000.0	chr8	2165618	2168654	0.0871491	367136.0	367136.0
368654	369315.0	1800000.0	1800000.0	chr8	2168654	2169315	0.736369	368984.5	368984.5
369315	370861.0	1800000.0	1800000.0	chr8	2169315	2170861	0.0271291	370088.0	370088.0
370861	370972.0	1800000.0	1800000.0	chr8	2170861	2170972	0.011795	370916.5	370916.5
370972	371324.0	1800000.0	1800000.0	chr8	2170972	2171324	0.0651853	371148.0	371148.0
371324	372948.0	1800000.0	1800000.0	chr8	2171324	2172948	0.330555	372136.0	372136.0
372948	373570.0	1800000.0	1800000.0	chr8	2172948	2173570	4.3817	373259.0	373259.0
373570	373861.0	1800000.0	1800000.0	chr8	2173570	2173861	0.117006	373715.5	373715.5
373861	374918.0	1800000.0	1800000.0	chr8	2173861	2174918	0.0345518	374389.5	374389.5
374918	375504.0	1800000.0	1800000.0	chr8	2174918	2175504	0.497275	375211.0	375211.0
375504	375961.0	1800000.0	1800000.0	chr8	2175504	2175961	0.00208107	375732.5	375732.5
375961	376148.0	1800000.0	1800000.0	chr8	2175961	2176148	2.56499	376054.5	376054.5
376148	378033.0	1800000.0	1800000.0	chr8	2176148	2178033	0.0486986	377090.5	377090.5
378033	378209.0	1800000.0	1800000.0	chr8	2178033	2178209	3.43023	378121.0	378121.0
378209	378659.0	1800000.0	1800000.0	chr8	2178209	2178659	25.8553	378434.0	378434.0
378659	378894.0	1800000.0	1800000.0	chr8	2178659	2178894	3.43023	378776.5	378776.5
378894	380583.0	1800000.0	1800000.0	chr8	2178894	2180583	0.34831	379738.5	379738.5
380583	381235.0	1800000.0	1800000.0	chr8	2180583	2181235	4.60931e-05	380909.0	380909.0
381235	381344.0	1800000.0	1800000.0	chr8	2181235	2181344	0.00302513	381289.5	381289.5
381344	382928.0	1800000.0	1800000.0	chr8	2181344	2182928	1.2302300000000001e-29	382136.0	382136.0
382928	382989.0	1800000.0	1800000.0	chr8	2182928	2182989	4.06298e-28	382958.5	382958.5
382989	384364.0	1800000.0	1800000.0	chr8	2182989	2184364	2.10778e-25	383676.5	383676.5
384364	384414.0	1800000.0	1800000.0	chr8	2184364	2184414	7.06073e-30	384389.0	384389.0
384414	385141.0	1800000.0	1800000.0	chr8	2184414	2185141	0.72795	384777.5	384777.5
385141	385461.0	1800000.0	1800000.0	chr8	2185141	2185461	7.06073e-30	385301.0	385301.0
385461	387566.0	1800000.0	1800000.0	chr8	2185461	2187566	1.90558e-26	386513.5	386513.5
387566	389093.0	1800000.0	1800000.0	chr8	2187566	2189093	0.00171046	388329.5	388329.5
389093	389878.0	1800000.0	1800000.0	chr8	2189093	2189878	5.70389e-05	389485.5	389485.5
389878	390038.0	1800000.0	1800000.0	chr8	2189878	2190038	8.60405e-05	389958.0	389958.0
390038	390235.0	1800000.0	1800000.0	chr8	2190038	2190235	25.7842	390136.5	390136.5
390235	390542.0	1800000.0	1800000.0	chr8	2190235	2190542	0.00151721	390388.5	390388.5
390542	390678.0	1800000.0	1800000.0	chr8	2190542	2190678	1.54502	390610.0	390610.0
390678	392221.0	1800000.0	1800000.0	chr8	2190678	2192221	2.34559	391449.5	391449.5
392221	393611.0	1800000.0	1800000.0	chr8	2192221	2193611	0.00305453	392916.0	392916.0
393611	395026.0	1800000.0	1800000.0	chr8	2193611	2195026	0.0653716	394318.5	394318.5
395026	395396.0	1800000.0	1800000.0	chr8	2195026	2195396	0.157546	395211.0	395211.0
395396	395887.0	1800000.0	1800000.0	chr8	2195396	2195887	13.4856	395641.5	395641.5
395887	396150.0	1800000.0	1800000.0	chr8	2195887	2196150	4.82809	396018.5	396018.5
396150	396261.0	1800000.0	1800000.0	chr8	2196150	2196261	0.962108	396205.5	396205.5
396261	396343.0	1800000.0	1800000.0	chr8	2196261	2196343	12.6681	396302.0	396302.0
396343	396509.0	1800000.0	1800000.0	chr8	2196343	2196509	59.6863	396426.0	396426.0
396509	396599.0	1800000.0	1800000.0	chr8	2196509	2196599	16.6733	396554.0	396554.0
396599	397576.0	1800000.0	1800000.0	chr8	2196599	2197576	1.81582	397087.5	397087.5
397576	397826.0	1800000.0	1800000.0	chr8	2197576	2197826	0.438721	397701.0	397701.0
397826	398540.0	1800000.0	1800000.0	chr8	2197826	2198540	1.22425e-10	398183.0	398183.0
398540	398663.0	1800000.0	1800000.0	chr8	2198540	2198663	4.56471	398601.5	398601.5
398663	398821.0	1800000.0	1800000.0	chr8	2198663	2198821	13.3641	398742.0	398742.0
398821	399082.0	1800000.0	1800000.0	chr8	2198821	2199082	0.0954086	398951.5	398951.5
399082	400191.0	1800000.0	1800000.0	chr8	2199082	2200191	1.31851	399636.5	399636.5
400191	401193.0	1800000.0	1800000.0	chr8	2200191	2201193	1.72269	400692.0	400692.0
401193	402585.0	1800000.0	1800000.0	chr8	2201193	2202585	0.0	401889.0	401889.0
402585	414638.0	1800000.0	1800000.0	chr8	2202585	2214638	9.69268e-05	408611.5	408611.5
414638	416336.0	1800000.0	1800000.0	chr8	2214638	2216336	0.00110524	415487.0	415487.0
416336	416912.0	1800000.0	1800000.0	chr8	2216336	2216912	4.47392	416624.0	416624.0
416912	417043.0	1800000.0	1800000.0	chr8	2216912	2217043	8.65066	416977.5	416977.5
417043	417286.0	1800000.0	1800000.0	chr8	2217043	2217286	18.335	417164.5	417164.5
417286	417307.0	1800000.0	1800000.0	chr8	2217286	2217307	39.4257	417296.5	417296.5
417307	417389.0	1800000.0	1800000.0	chr8	2217307	2217389	4.4947	417348.0	417348.0
417389	419871.0	1800000.0	1800000.0	chr8	2217389	2219871	0.151451	418630.0	418630.0
419871	423287.0	1800000.0	1800000.0	chr8	2219871	2223287	0.655225	421579.0	421579.0
423287	424291.0	1800000.0	1800000.0	chr8	2223287	2224291	0.13297	423789.0	423789.0
424291	424706.0	1800000.0	1800000.0	chr8	2224291	2224706	6.90794e-15	424498.5	424498.5
424706	425777.0	1800000.0	1800000.0	chr8	2224706	2225777	1.04186e-14	425241.5	425241.5
425777	427074.0	1800000.0	1800000.0	chr8	2225777	2227074	1.81822e-14	426425.5	426425.5
427074	428449.0	1800000.0	1800000.0	chr8	2227074	2228449	9.36663e-14	427761.5	427761.5
428449	433018.0	1800000.0	1800000.0	chr8	2228449	2233018	6.72311e-13	430733.5	430733.5
433018	433781.0	1800000.0	1800000.0	chr8	2233018	2233781	2.44263e-12	433399.5	433399.5
433781	433788.0	1800000.0	1800000.0	chr8	2233781	2233788	3.21345e-06	433784.5	433784.5
433788	434372.0	1800000.0	1800000.0	chr8	2233788	2234372	7.53187e-06	434080.0	434080.0
434372	434473.0	1800000.0	1800000.0	chr8	2234372	2234473	8.18351e-05	434422.5	434422.5
434473	436875.0	1800000.0	1800000.0	chr8	2234473	2236875	0.00281776	435674.0	435674.0
436875	441800.0	1800000.0	1800000.0	chr8	2236875	2241800	0.217397	439337.5	439337.5
441800	543355.0	1800000.0	1800000.0	chr8	2241800	2343355	0.39069	492577.5	492577.5
543355	543725.0	1800000.0	1800000.0	chr8	2343355	2343725	0.000283028	543540.0	543540.0
543725	543753.0	1800000.0	1800000.0	chr8	2343725	2343753	0.000186341	543739.0	543739.0
543753	548232.0	1800000.0	1800000.0	chr8	2343753	2348232	0.444182	545992.5	545992.5
548232	548712.0	1800000.0	1800000.0	chr8	2348232	2348712	0.138921	548472.0	548472.0
548712	549604.0	1800000.0	1800000.0	chr8	2348712	2349604	0.0602692	549158.0	549158.0
549604	551832.0	1800000.0	1800000.0	chr8	2349604	2351832	0.333719	550718.0	550718.0
551832	552056.0	1800000.0	1800000.0	chr8	2351832	2352056	0.212947	551944.0	551944.0
